time,n_positive,n_negative,injected_positive,injected_negative,recombination
3.974765510254e-04,1.442889242225e+08,9.230797572725e+07,1.001402610619e+06,1.001402610619e+06,1.038220065140e+05
3.977808975422e-04,1.442854692928e+08,9.230460052399e+07,1.000875332945e+06,1.000875332945e+06,1.038124689720e+05
3.980852440591e-04,1.442793318710e+08,9.229855958697e+07,9.981529503769e+05,9.981529503769e+05,1.037955577304e+05
3.983895905760e-04,1.442741097229e+08,9.229343576627e+07,9.990361133520e+05,9.990361133520e+05,1.037809949807e+05
3.986939370928e-04,1.442742911034e+08,9.229368526204e+07,1.004436935520e+06,1.004436935520e+06,1.037813509219e+05
3.989982836097e-04,1.442714340436e+08,9.229089166082e+07,1.001357458372e+06,1.001357458372e+06,1.037735132736e+05
3.993026301265e-04,1.442700368991e+08,9.228954801539e+07,1.002804842528e+06,1.002804842528e+06,1.037678118108e+05
3.996069766434e-04,1.442691467187e+08,9.228870407393e+07,1.003301372266e+06,1.003301372266e+06,1.037666901694e+05
3.999113231603e-04,1.442667381838e+08,9.228634542569e+07,1.001762800851e+06,1.001762800851e+06,1.037606156415e+05
4.002156696771e-04,1.442560135541e+08,9.227571776835e+07,9.933723928792e+05,9.933723928792e+05,1.037319136546e+05
4.005200161940e-04,1.442570667550e+08,9.227683499621e+07,1.005185590707e+06,1.005185590707e+06,1.037349545144e+05
4.008243627109e-04,1.442654416162e+08,9.228521093595e+07,1.012545607052e+06,1.012545607052e+06,1.037569144647e+05
4.011287092277e-04,1.442636793529e+08,9.228346409393e+07,1.002360687771e+06,1.002360687771e+06,1.037522347739e+05
4.014330557446e-04,1.442631161847e+08,9.228292231621e+07,1.003569416888e+06,1.003569416888e+06,1.037510743346e+05
4.017374022615e-04,1.442610915372e+08,9.228093077175e+07,1.002098380518e+06,1.002098380518e+06,1.037453890082e+05
4.020417487783e-04,1.442559488624e+08,9.227584540544e+07,9.989499757179e+05,9.989499757179e+05,1.037314130642e+05
4.023460952952e-04,1.442615941679e+08,9.228150382950e+07,1.009792993916e+06,1.009792993916e+06,1.037451797442e+05
4.026504418121e-04,1.442577713231e+08,9.227771493888e+07,1.000272643126e+06,1.000272643126e+06,1.037353529508e+05
4.029547883289e-04,1.442633391097e+08,9.228328164357e+07,1.009718108006e+06,1.009718108006e+06,1.037487362185e+05
4.032591348458e-04,1.442679588091e+08,9.228788205186e+07,1.008784653006e+06,1.008784653006e+06,1.037609283218e+05
4.035634813627e-04,1.442707056037e+08,9.229060917816e+07,1.006925614938e+06,1.006925614938e+06,1.037685110899e+05
4.038678278795e-04,1.442752536923e+08,9.229512860743e+07,1.008764007447e+06,1.008764007447e+06,1.037804525563e+05
4.041721743964e-04,1.442660737707e+08,9.228598874666e+07,9.949678546167e+05,9.949678546167e+05,1.037562628629e+05
4.044765209132e-04,1.442733491476e+08,9.229326319999e+07,1.011518448222e+06,1.011518448222e+06,1.037776377474e+05
4.047808674301e-04,1.442785908513e+08,9.229848806601e+07,1.009492408406e+06,1.009492408406e+06,1.037913204867e+05
4.050852139470e-04,1.442786215867e+08,9.229852119852e+07,1.004271791123e+06,1.004271791123e+06,1.037899033864e+05
4.053895604638e-04,1.442715731279e+08,9.229152768327e+07,9.971529340270e+05,9.971529340270e+05,1.037696026105e+05
4.056939069807e-04,1.442669044602e+08,9.228693362838e+07,9.995305631556e+05,9.995305631556e+05,1.037572180739e+05
4.059982534976e-04,1.442671807535e+08,9.228726605478e+07,1.004488517291e+06,1.004488517291e+06,1.037577422604e+05
4.063026000144e-04,1.442603467113e+08,9.228050924121e+07,9.973220838392e+05,9.973220838392e+05,1.037402025686e+05
4.066069465313e-04,1.442587606944e+08,9.227898423341e+07,1.002576622782e+06,1.002576622782e+06,1.037351590594e+05
4.069112930482e-04,1.442590223924e+08,9.227928372857e+07,1.004423982651e+06,1.004423982651e+06,1.037373864907e+05
4.072156395650e-04,1.442627976897e+08,9.228306151295e+07,1.007959156474e+06,1.007959156474e+06,1.037468808967e+05
4.075199860819e-04,1.442663540390e+08,9.228659838080e+07,1.007753284807e+06,1.007753284807e+06,1.037559729413e+05
4.078243325988e-04,1.442653889106e+08,9.228562359611e+07,1.003218874681e+06,1.003218874681e+06,1.037533164801e+05
4.081286791156e-04,1.442680192247e+08,9.228822882672e+07,1.006843938751e+06,1.006843938751e+06,1.037602875784e+05
4.084330256325e-04,1.442712653167e+08,9.229143049448e+07,1.007476456165e+06,1.007476456165e+06,1.037683886055e+05
4.087373721494e-04,1.442765031575e+08,9.229659491663e+07,1.009498629695e+06,1.009498629695e+06,1.037835847698e+05
4.090417186662e-04,1.442707470048e+08,9.229079895480e+07,9.984501208563e+05,9.984501208563e+05,1.037684246094e+05
4.093460651831e-04,1.442616771188e+08,9.228172346359e+07,9.950960662907e+05,9.950960662907e+05,1.037441382086e+05
4.096504116999e-04,1.442478916682e+08,9.226797433069e+07,9.903023250118e+05,9.903023250118e+05,1.037070675655e+05
4.099547582168e-04,1.442489623148e+08,9.226902431025e+07,1.005190640858e+06,1.005190640858e+06,1.037090934885e+05
4.102591047337e-04,1.442462831402e+08,9.226630536791e+07,1.001388309870e+06,1.001388309870e+06,1.037016883152e+05
4.105634512505e-04,1.442492023906e+08,9.226914649615e+07,1.007000993731e+06,1.007000993731e+06,1.037081571161e+05
4.108677977674e-04,1.442445329262e+08,9.226442037192e+07,9.993605122013e+05,9.993605122013e+05,1.036973436097e+05
4.111721442843e-04,1.442440294310e+08,9.226385670448e+07,1.003538402316e+06,1.003538402316e+06,1.036957783553e+05
4.114764908011e-04,1.442464465312e+08,9.226619864503e+07,1.006473080945e+06,1.006473080945e+06,1.037022990257e+05
4.117808373180e-04,1.442487554710e+08,9.226842569320e+07,1.006371748609e+06,1.006371748609e+06,1.037091011868e+05
4.120851838349e-04,1.442492095699e+08,9.226880786204e+07,1.004513751537e+06,1.004513751537e+06,1.037115420890e+05
4.123895303517e-04,1.442539409328e+08,9.227345374560e+07,1.008826324544e+06,1.008826324544e+06,1.037243697522e+05
4.126938768686e-04,1.442524396664e+08,9.227189424362e+07,1.002567391371e+06,1.002567391371e+06,1.037207756878e+05
4.129982233855e-04,1.442536294359e+08,9.227303131965e+07,1.005276141656e+06,1.005276141656e+06,1.037256640359e+05
4.133025699023e-04,1.442523580928e+08,9.227172312338e+07,1.002799390475e+06,1.002799390475e+06,1.037214664503e+05
4.136069164192e-04,1.442545204340e+08,9.227384128384e+07,1.006250127473e+06,1.006250127473e+06,1.037280586606e+05
4.139112629361e-04,1.442568466596e+08,9.227611710178e+07,1.006419321938e+06,1.006419321938e+06,1.037346052921e+05
4.142156094529e-04,1.442582675297e+08,9.227748981401e+07,1.005515979100e+06,1.005515979100e+06,1.037401705647e+05
4.145199559698e-04,1.442537227967e+08,9.227292980337e+07,9.995175493789e+05,9.995175493789e+05,1.037303604069e+05
4.148243024866e-04,1.442668893822e+08,9.228600706028e+07,1.017338597985e+06,1.017338597985e+06,1.037650378743e+05
4.151286490035e-04,1.442774392248e+08,9.229642875953e+07,1.014751264755e+06,1.014751264755e+06,1.037942411598e+05
4.154329955204e-04,1.442747655447e+08,9.229367049933e+07,1.001488913438e+06,1.001488913438e+06,1.037875133466e+05
4.157373420372e-04,1.442698642714e+08,9.228872165915e+07,9.992551110897e+05,9.992551110897e+05,1.037752173692e+05
4.160416885541e-04,1.442739266893e+08,9.229270394940e+07,1.008271079162e+06,1.008271079162e+06,1.037869984605e+05
4.163460350710e-04,1.442762522221e+08,9.229492868016e+07,1.006534903846e+06,1.006534903846e+06,1.037941877811e+05
4.166503815878e-04,1.442785669497e+08,9.229712608920e+07,1.006534415717e+06,1.006534415717e+06,1.038003391915e+05
4.169547281047e-04,1.442809938449e+08,9.229942245382e+07,1.006661500124e+06,1.006661500124e+06,1.038057126374e+05
4.172590746216e-04,1.442778330554e+08,9.229615387836e+07,1.001049292222e+06,1.001049292222e+06,1.037954420130e+05
4.175634211384e-04,1.442742455437e+08,9.229247931495e+07,1.000615355042e+06,1.000615355042e+06,1.037861918713e+05
4.178677676553e-04,1.442738357987e+08,9.229198288696e+07,1.003801376143e+06,1.003801376143e+06,1.037842915751e+05
4.181721141722e-04,1.442756424006e+08,9.229369452454e+07,1.006029475662e+06,1.006029475662e+06,1.037886106695e+05
4.184764606890e-04,1.442648487673e+08,9.228287303465e+07,9.933451715346e+05,9.933451715346e+05,1.037592513483e+05
4.187808072059e-04,1.442673368656e+08,9.228530980386e+07,1.006683536914e+06,1.006683536914e+06,1.037652753851e+05
4.190851537228e-04,1.442687171001e+08,9.228662916363e+07,1.005566653317e+06,1.005566653317e+06,1.037680240393e+05
4.193895002396e-04,1.442733777791e+08,9.229120498464e+07,1.008875193605e+06,1.008875193605e+06,1.037803094163e+05
4.196938467565e-04,1.442665475604e+08,9.228433261440e+07,9.973247629837e+05,9.973247629837e+05,1.037620386766e+05
4.199981932734e-04,1.442692657630e+08,9.228698278186e+07,1.006923961795e+06,1.006923961795e+06,1.037713520151e+05
4.203025397902e-04,1.442647647840e+08,9.228242753676e+07,9.996607122614e+05,9.996607122614e+05,1.037600145311e+05
4.206068863071e-04,1.442666176109e+08,9.228419698022e+07,1.006042872416e+06,1.006042872416e+06,1.037664669705e+05
4.209112328239e-04,1.442719686003e+08,9.228942216004e+07,1.009565597949e+06,1.009565597949e+06,1.037797585517e+05
4.212155793408e-04,1.442715653878e+08,9.228889438889e+07,1.003790638794e+06,1.003790638794e+06,1.037793565273e+05
4.215199258577e-04,1.442692860192e+08,9.228650136533e+07,1.001904580501e+06,1.001904580501e+06,1.037710557638e+05
4.218242723745e-04,1.442771820372e+08,9.229423857860e+07,1.012144396675e+06,1.012144396675e+06,1.037919186425e+05
4.221286188914e-04,1.442738736312e+08,9.229080317805e+07,1.000886029394e+06,1.000886029394e+06,1.037814742717e+05
4.224329654083e-04,1.442751230943e+08,9.229192688415e+07,1.005469222844e+06,1.005469222844e+06,1.037835004412e+05
4.227373119251e-04,1.442738337312e+08,9.229053065331e+07,1.002912964457e+06,1.002912964457e+06,1.037803606309e+05
4.230416584420e-04,1.442749173539e+08,9.229151026267e+07,1.005293315094e+06,1.005293315094e+06,1.037821204342e+05
4.233460049589e-04,1.442779969210e+08,9.229447905038e+07,1.007301085123e+06,1.007301085123e+06,1.037908001295e+05
4.236503514757e-04,1.442757197974e+08,9.229211494227e+07,1.001912695048e+06,1.001912695048e+06,1.037839301957e+05
4.239546979926e-04,1.442793827816e+08,9.229567235624e+07,1.007885694201e+06,1.007885694201e+06,1.037934090033e+05
4.242590445095e-04,1.442820983945e+08,9.229827009456e+07,1.006940817300e+06,1.006940817300e+06,1.037999498059e+05
4.245633910263e-04,1.442767468956e+08,9.229283113614e+07,9.988266090321e+05,9.988266090321e+05,1.037845499965e+05
4.248677375432e-04,1.442771181293e+08,9.229310092341e+07,1.004570392872e+06,1.004570392872e+06,1.037854523091e+05
4.251720840601e-04,1.442796278679e+08,9.229548462463e+07,1.006716104498e+06,1.006716104498e+06,1.037909582795e+05
4.254764305769e-04,1.442772792555e+08,9.229301925517e+07,1.001824793158e+06,1.001824793158e+06,1.037838911042e+05
4.257807770938e-04,1.442737314349e+08,9.228936742426e+07,1.000605134072e+06,1.000605134072e+06,1.037736624958e+05
4.260851236106e-04,1.442752297167e+08,9.229074254368e+07,1.005670581550e+06,1.005670581550e+06,1.037792179038e+05
4.263894701275e-04,1.442740437597e+08,9.228943506812e+07,1.002965614187e+06,1.002965614187e+06,1.037764183126e+05
4.266938166444e-04,1.442750340660e+08,9.229029485363e+07,1.005148639715e+06,1.005148639715e+06,1.037782188908e+05
4.269981631612e-04,1.442691404953e+08,9.228430303058e+07,9.982171384172e+05,9.982171384172e+05,1.037633052924e+05
4.273025096781e-04,1.442635783045e+08,9.227866515754e+07,9.985271707010e+05,9.985271707010e+05,1.037491471377e+05
4.276068561950e-04,1.442624684842e+08,9.227747300846e+07,1.002982082723e+06,1.002982082723e+06,1.037462546628e+05
4.279112027118e-04,1.442587143510e+08,9.227364970774e+07,1.000305589625e+06,1.000305589625e+06,1.037363552307e+05
4.282155492287e-04,1.442608469574e+08,9.227569672030e+07,1.006214288964e+06,1.006214288964e+06,1.037417183311e+05
4.285198957456e-04,1.442654010295e+08,9.228014620550e+07,1.008658144816e+06,1.008658144816e+06,1.037540530635e+05
4.288242422624e-04,1.442716021270e+08,9.228622715490e+07,1.010338660033e+06,1.010338660033e+06,1.037715707672e+05
4.291285887793e-04,1.442824100045e+08,9.229688296069e+07,1.015013885487e+06,1.015013885487e+06,1.038010332441e+05
4.294329352962e-04,1.442861705283e+08,9.230050826869e+07,1.007975749183e+06,1.007975749183e+06,1.038120893885e+05
4.297372818130e-04,1.442907278894e+08,9.230493499316e+07,1.008816928118e+06,1.008816928118e+06,1.038240493382e+05
4.300416283299e-04,1.442939820215e+08,9.230806247250e+07,1.007539707636e+06,1.007539707636e+06,1.038312098130e+05
4.303459748468e-04,1.442948967261e+08,9.230886120015e+07,1.005208964244e+06,1.005208964244e+06,1.038331942902e+05
4.306503213636e-04,1.442980034109e+08,9.231184407737e+07,1.007428259444e+06,1.007428259444e+06,1.038416038030e+05
4.309546678805e-04,1.443057166781e+08,9.231940173394e+07,1.012084280011e+06,1.012084280011e+06,1.038615492528e+05
4.312590143973e-04,1.442995248038e+08,9.231310915829e+07,9.981154039395e+05,9.981154039395e+05,1.038433612481e+05
4.315633609142e-04,1.443071690485e+08,9.232062023847e+07,1.012039445813e+06,1.012039445813e+06,1.038644524539e+05
4.318677074311e-04,1.443040624876e+08,9.231742070586e+07,1.001239376797e+06,1.001239376797e+06,1.038559524521e+05
4.321720539479e-04,1.442978522029e+08,9.231116642729e+07,9.981071154911e+05,9.981071154911e+05,1.038372617149e+05
4.324764004648e-04,1.442986583933e+08,9.231192723903e+07,1.005148630777e+06,1.005148630777e+06,1.038385865970e+05
4.327807469817e-04,1.443020667743e+08,9.231527871721e+07,1.007764441783e+06,1.007764441783e+06,1.038470582209e+05
4.330850934985e-04,1.443121776323e+08,9.232529547292e+07,1.014525087798e+06,1.014525087798e+06,1.038735478460e+05
4.333894400154e-04,1.443094834041e+08,9.232255950675e+07,1.001671983799e+06,1.001671983799e+06,1.038673357095e+05
4.336937865323e-04,1.443051525055e+08,9.231823753512e+07,1.000028877816e+06,1.000028877816e+06,1.038556102383e+05
4.339981330491e-04,1.442916855703e+08,9.230486515410e+07,9.908156116386e+05,9.908156116386e+05,1.038194149386e+05
4.343024795660e-04,1.442870153254e+08,9.230030104196e+07,9.996182676368e+05,9.996182676368e+05,1.038081379478e+05
4.346068260829e-04,1.442921390016e+08,9.230548721173e+07,1.009441194761e+06,1.009441194761e+06,1.038212377625e+05
4.349111725997e-04,1.442961299881e+08,9.230952207184e+07,1.008301621704e+06,1.008301621704e+06,1.038304700868e+05
4.352155191166e-04,1.442983914178e+08,9.231183101755e+07,1.006574116049e+06,1.006574116049e+06,1.038354409867e+05
4.355198656335e-04,1.442968035329e+08,9.231031978893e+07,1.002713403853e+06,1.002713403853e+06,1.038323997565e+05
4.358242121503e-04,1.442909923433e+08,9.230462828768e+07,9.984617807600e+05,9.984617807600e+05,1.038168002045e+05
4.361285586672e-04,1.442861465756e+08,9.229992316449e+07,9.994147456955e+05,9.994147456955e+05,1.038044388866e+05
4.364329051840e-04,1.442878014166e+08,9.230169367005e+07,1.005935905860e+06,1.005935905860e+06,1.038081943027e+05
4.367372517009e-04,1.442851592341e+08,9.229917068393e+07,1.001604860319e+06,1.001604860319e+06,1.038012535596e+05
4.370415982178e-04,1.442853979391e+08,9.229951559245e+07,1.004491792005e+06,1.004491792005e+06,1.038020107483e+05
4.373459447346e-04,1.442905085018e+08,9.230469566326e+07,1.009396940850e+06,1.009396940850e+06,1.038158078131e+05
4.376502912515e-04,1.442888006721e+08,9.230306658524e+07,1.002552882822e+06,1.002552882822e+06,1.038096155329e+05
4.379546377684e-04,1.442928017708e+08,9.230712272885e+07,1.008305049480e+06,1.008305049480e+06,1.038211771432e+05
4.382589842852e-04,1.442953389826e+08,9.230970322901e+07,1.006851695331e+06,1.006851695331e+06,1.038280498170e+05
4.385633308021e-04,1.442941365686e+08,9.230855364476e+07,1.003103915709e+06,1.003103915709e+06,1.038248414892e+05
4.388676773190e-04,1.442855732514e+08,9.230008531652e+07,9.956931074941e+05,9.956931074941e+05,1.038007661161e+05
4.391720238358e-04,1.442847545966e+08,9.229934568158e+07,1.003459510655e+06,1.003459510655e+06,1.037981284155e+05
4.394763703527e-04,1.442903325222e+08,9.230495345748e+07,1.009888731929e+06,1.009888731929e+06,1.038126191129e+05
4.397807168696e-04,1.442883419884e+08,9.230300136554e+07,1.002283338044e+06,1.002283338044e+06,1.038092753372e+05
4.400850633864e-04,1.442770271612e+08,9.229178256116e+07,9.928896125218e+05,9.928896125218e+05,1.037797987598e+05
4.403894099033e-04,1.442756006398e+08,9.229043671181e+07,1.002806080470e+06,1.002806080470e+06,1.037770592495e+05
4.406937564202e-04,1.442774810440e+08,9.229236635223e+07,1.006118000523e+06,1.006118000523e+06,1.037806178056e+05
4.409981029370e-04,1.442674886148e+08,9.228246554840e+07,9.941633486677e+05,9.941633486677e+05,1.037562195104e+05
4.413024494539e-04,1.442689536567e+08,9.228399062456e+07,1.005663408361e+06,1.005663408361e+06,1.037596073443e+05
4.416067959707e-04,1.442615898766e+08,9.227671309428e+07,9.967692493168e+05,9.967692493168e+05,1.037405856172e+05
4.419111424876e-04,1.442562949846e+08,9.227151442456e+07,9.988240644948e+05,9.988240644948e+05,1.037270980164e+05
4.422154890045e-04,1.442533155039e+08,9.226862822955e+07,1.001129682474e+06,1.001129682474e+06,1.037202666493e+05
4.425198355213e-04,1.442446431733e+08,9.226008116989e+07,9.953776371472e+05,9.953776371472e+05,1.036975856105e+05
4.428241820382e-04,1.442500643836e+08,9.226557730416e+07,1.009533656362e+06,1.009533656362e+06,1.037121761980e+05
4.431285285551e-04,1.442543075006e+08,9.226987124027e+07,1.008359023865e+06,1.008359023865e+06,1.037228742670e+05
4.434328750719e-04,1.442584174547e+08,9.227402308649e+07,1.008249025729e+06,1.008249025729e+06,1.037361355881e+05
4.437372215888e-04,1.442674946578e+08,9.228311356588e+07,1.013283233512e+06,1.013283233512e+06,1.037613505195e+05
4.440415681057e-04,1.442654226030e+08,9.228109957814e+07,1.002106194499e+06,1.002106194499e+06,1.037558648674e+05
4.443459146225e-04,1.442692767423e+08,9.228501360938e+07,1.008089537373e+06,1.008089537373e+06,1.037673582032e+05
4.446502611394e-04,1.442679873552e+08,9.228381478995e+07,1.002931146636e+06,1.002931146636e+06,1.037620541673e+05
4.449546076563e-04,1.442765980551e+08,9.229248665683e+07,1.012904894987e+06,1.012904894987e+06,1.037853566423e+05
4.452589541731e-04,1.442853496726e+08,9.230128084209e+07,1.013084244225e+06,1.013084244225e+06,1.038088799302e+05
4.455633006900e-04,1.442856264038e+08,9.230163705211e+07,1.004595491587e+06,1.004595491587e+06,1.038096961308e+05
4.458676472069e-04,1.442817174280e+08,9.229785552367e+07,1.000399139185e+06,1.000399139185e+06,1.037997815335e+05
